ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\filedialog.py:233(LoadFileDialog)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2654(Toplevel)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\filedialog.py:359(Directory)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1933(CallWrapper)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3173(Frame)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\simpledialog.py:381(_QueryString)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1976(YView)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1955(XView)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3193(Label)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\dialog.py:10(Dialog)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\filedialog.py:247(SaveFileDialog)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4206(BitmapImage)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4404(LabelFrame)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4003(_setit)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\filedialog.py:332(Open)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3463(Menubutton)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4017(OptionMenu)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\backend_agg.py:552(_BackendAgg)
794,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\backend_agg.py:259(get_canvas_width_height)
4172,0.002,0.000,0.002,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\backend_agg.py:273(points_to_pixels)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\backend_tkagg.py:8(FigureCanvasTkAgg)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\__init__.py:1(<module>)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\backend_tkagg.py:18(_BackendTkAgg)
3,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:164(<lambda>)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2431(Pack)
19,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:264(draw_idle)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:699(zoom)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:948(RubberbandTk)
1332,0.003,0.000,0.005,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:357(_mpl_modifiers)
42,0.000,0.000,0.013,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:432(set_cursor)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:439(FigureManagerTk)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:449(trace_add)
17,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1491(_getints)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3087(Entry)
4,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4080(__del__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:686(_update_buttons_checked)
16,0.000,0.000,0.007,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageTk.py:62(_pyimagingtkcall)
35,0.000,0.000,0.515,0.015,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:57(_blit)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1514(_windowingsystem)
1352,0.007,0.000,0.010,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1550(nametowidget)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2528(Grid)
1,0.000,0.000,0.001,0.001,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\backend_gtk3agg.py:1(<module>)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:235(_update_device_pixel_ratio)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:600(NavigationToolbar2Tk)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:277(get_tk_widget)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:1034(SaveFigureTk)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:1041(ConfigureSubplotsTk)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:1047(HelpTk)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\font.py:100(__str__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:147(_VersionInfoType)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:213(Event)
3,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:418(__str__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2646(Widget)
68,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4078(__str__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\filedialog.py:352(SaveAs)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\simpledialog.py:337(_QueryInteger)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\simpledialog.py:359(_QueryFloat)
1,0.000,0.000,0.001,0.001,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:941(hidetip)
14861,0.011,0.000,0.028,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1609(getint_event)
18,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1706(cget)
2,0.000,0.000,0.002,0.001,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2013(wm_attributes)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2477(Place)
592,0.001,0.000,0.003,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2877(delete)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3043(Checkbutton)
593,0.002,0.000,0.024,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2824(_create)
19,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:781(focus_set)
34,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1409(bind)
1,0.000,0.000,68.649,68.649,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1483(mainloop)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1501(_getboolean)
1,0.000,0.000,0.005,0.005,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2066(wm_deiconify)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2091(wm_frame)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2097(wm_geometry)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2153(wm_iconname)
3,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2280(wm_title)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2293(wm_withdraw)
7,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1188(winfo_pixels)
16,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1218(winfo_rgb)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1223(winfo_rootx)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1229(winfo_rooty)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1286(winfo_toplevel)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1351(winfo_width)
1,0.000,0.000,0.005,0.005,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2160(wm_iconphoto)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2228(wm_overrideredirect)
59,0.000,0.000,0.016,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1695(configure)
10,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1712(__setitem__)
66,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1937(__init__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2408(__getattr__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2583(BaseWidget)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2684(Button)
3,0.000,0.000,0.013,0.004,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2844(create_image)
590,0.000,0.000,0.011,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2860(create_rectangle)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3477(Radiobutton)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3510(Scale)
19,0.000,0.000,0.005,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4125(__init__)
1374/1360,0.008,0.000,7.997,0.006,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1943(__call__)
3,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2245(wm_protocol)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4226(Spinbox)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2301(Tk)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2625(<listcomp>)
5,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2687(__init__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2734(__init__)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3046(__init__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3066(deselect)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3078(select)
3,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3196(__init__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3549(Scrollbar)
14,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2436(pack_configure)
1332,0.002,0.000,0.007,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2805(canvasx)
1332,0.001,0.000,0.003,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2811(canvasy)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4122(PhotoImage)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\font.py:26(Font)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3217(Listbox)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageTk.py:131(__del__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4056(Image)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageTk.py:52(_get_image_from_kw)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4428(PanedWindow)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4643(<listcomp>)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageTk.py:1(<module>)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\commondialog.py:1(<module>)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageTk.py:79(PhotoImage)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\simpledialog.py:31(SimpleDialog)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\simpledialog.py:89(Dialog)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\commondialog.py:16(Dialog)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\simpledialog.py:270(_QueryDialog)
11,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageTk.py:139(__str__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageTk.py:196(BitmapImage)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\font.py:50(_set)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\tkinter\messagebox.py:61(Message)
65,0.000,0.000,0.000,0.000,{method 'pixel_access' of 'ImagingCore' objects}
16,0.000,0.000,0.000,0.000,{method 'convert2' of 'ImagingCore' objects}
21,0.000,0.000,0.000,0.000,{method 'copy' of 'ImagingCore' objects}
16,0.000,0.000,0.000,0.000,{method 'isblock' of 'ImagingCore' objects}
16,0.000,0.000,0.000,0.000,{method 'new_block' of 'ImagingCore' objects}
7,0.000,0.000,0.000,0.000,{built-in method PIL._imaging.fill}
9,0.000,0.000,0.000,0.000,{built-in method PIL._imaging.new}
7,0.000,0.000,0.000,0.000,{built-in method PIL._imaging.raw_encoder}
9,0.000,0.000,0.000,0.000,{built-in method PIL._imaging.zip_decoder}
7,0.000,0.000,0.000,0.000,{built-in method PIL._imaging.map_buffer}
9,0.000,0.000,0.000,0.000,{method 'decode' of 'ImagingDecoder' objects}
9,0.000,0.000,0.000,0.000,{method 'cleanup' of 'ImagingDecoder' objects}
9,0.000,0.000,0.000,0.000,{method 'setimage' of 'ImagingDecoder' objects}
7,0.000,0.000,0.000,0.000,{method 'encode' of 'ImagingEncoder' objects}
7,0.000,0.000,0.000,0.000,{method 'setimage' of 'ImagingEncoder' objects}
15,0.000,0.000,0.000,0.000,{method '__array_prepare__' of 'numpy.ndarray' objects}
42,0.000,0.000,0.000,0.000,{method '__copy__' of 'numpy.ndarray' objects}
104,0.000,0.000,0.000,0.000,{method '__deepcopy__' of 'numpy.ndarray' objects}
5881,0.004,0.000,0.408,0.000,{method 'all' of 'numpy.ndarray' objects}
401,0.000,0.000,0.002,0.000,{method 'any' of 'numpy.ndarray' objects}
432,0.001,0.000,0.001,0.000,{method 'astype' of 'numpy.ndarray' objects}
639,0.001,0.000,0.004,0.000,{method 'clip' of 'numpy.ndarray' objects}
62770,0.049,0.000,0.049,0.000,{method 'copy' of 'numpy.ndarray' objects}
1504,0.004,0.000,0.004,0.000,{method 'cumsum' of 'numpy.ndarray' objects}
16,0.000,0.000,0.000,0.000,{method 'dot' of 'numpy.ndarray' objects}
1,0.000,0.000,0.000,0.000,{method 'item' of 'numpy.ndarray' objects}
9229,0.005,0.000,0.027,0.000,{method 'max' of 'numpy.ndarray' objects}
6983,0.004,0.000,0.027,0.000,{method 'min' of 'numpy.ndarray' objects}
342,0.000,0.000,0.000,0.000,{method 'nonzero' of 'numpy.ndarray' objects}
510,0.000,0.000,0.000,0.000,{method 'ravel' of 'numpy.ndarray' objects}
1,0.000,0.000,0.000,0.000,{method 'repeat' of 'numpy.ndarray' objects}
19606,0.015,0.000,0.015,0.000,{method 'reshape' of 'numpy.ndarray' objects}
798,0.002,0.000,0.002,0.000,{method 'round' of 'numpy.ndarray' objects}
174,0.000,0.000,0.000,0.000,{method 'searchsorted' of 'numpy.ndarray' objects}
18,0.000,0.000,0.000,0.000,{method 'sort' of 'numpy.ndarray' objects}
5410,0.003,0.000,0.050,0.000,{method 'sum' of 'numpy.ndarray' objects}
138,0.000,0.000,0.000,0.000,{method 'swapaxes' of 'numpy.ndarray' objects}
6078,0.003,0.000,0.003,0.000,{method 'tolist' of 'numpy.ndarray' objects}
222/216,0.000,0.000,0.001,0.000,{method 'view' of 'numpy.ndarray' objects}
26500,0.032,0.000,0.032,0.000,{built-in method numpy.array}
39106,0.034,0.000,0.035,0.000,{built-in method numpy.asarray}
10326,0.023,0.000,0.023,0.000,{built-in method numpy.asanyarray}
357,0.001,0.000,0.001,0.000,{built-in method numpy.arange}
104,0.000,0.000,0.000,0.000,{built-in method numpy.zeros}
2,0.000,0.000,0.000,0.000,{built-in method numpy.empty}
28,0.000,0.000,0.000,0.000,{built-in method numpy.core._multiarray_umath.normalize_axis_index}
10768,0.003,0.000,0.003,0.000,{built-in method numpy.seterrobj}
21536,0.002,0.000,0.002,0.000,{built-in method numpy.geterrobj}
47559,0.532,0.000,0.532,0.000,{method 'reduce' of 'numpy.ufunc' objects}
